J1,J2,J3,J4,J5
0.06707988,-0.70439142,-0.12790565,0.08520555,0.38863179
0.06707988,-0.70407903,-0.12880293,0.08516002,0.38873813
0.06707988,-0.70359623,-0.12933543,0.08512149,0.39153111
0.06707988,-0.70381206,-0.12940554,0.08508997,0.39346412
0.06707988,-0.70347124,-0.12891564,0.08506545,0.39517656
0.06707988,-0.70388591,-0.12926178,0.08504793,0.39481980
0.06707988,-0.70380074,-0.12968245,0.08503743,0.39417368
0.06707988,-0.70365870,-0.12936294,0.08503392,0.39323825
0.06707988,-0.70345992,-0.12948009,0.08503743,0.39250231
0.06707988,-0.70320427,-0.13114151,0.08504793,0.39125979
0.06707988,-0.70289189,-0.13122921,0.08506545,0.38975990
0.06707988,-0.70207965,-0.13040915,0.08508997,0.38800263
0.06707988,-0.70289189,-0.12871045,0.08512149,0.38446501
0.06707988,-0.70320427,-0.12632836,0.08516002,0.38193914
0.06712142,-0.70301688,-0.12421964,0.08520555,0.38394937
0.06708680,-0.70358485,-0.12118346,0.08515091,0.38671753
0.06705751,-0.70403928,-0.11751272,0.08520555,0.39157131
0.06703355,-0.70393705,-0.11350027,0.08516002,0.39661574
0.06701491,-0.70453346,-0.10943902,0.08512149,0.40057185
0.06700160,-0.70495945,-0.10562184,0.08508997,0.40396747
0.06699362,-0.70521504,-0.10158011,0.08506545,0.40755922
0.06699095,-0.70530027,-0.09900277,0.08579926,0.41063267
0.06699362,-0.70521504,-0.09808508,0.08591398,0.41299257
0.06700160,-0.70495945,-0.09902230,0.08550591,0.41444364
0.06701491,-0.70453346,-0.09902230,0.08504706,0.41326770
0.06703355,-0.70393705,-0.09967728,0.08394501,0.41206157
0.06705751,-0.70403928,-0.10079111,0.08238868,0.40967327
0.06708680,-0.70314181,-0.10249957,0.08002106,0.41009575
0.06712142,-0.70294303,-0.10480266,0.07776247,0.41151309
0.06707988,-0.70344287,-0.10620671,0.07570922,0.41588762
0.06707988,-0.70294303,-0.10737555,0.07400546,0.42086658
0.06712142,-0.70314181,-0.10821159,0.07250486,0.42635226
0.06708680,-0.70248860,-0.10861719,0.07160015,0.42972144
0.06705751,-0.70257097,-0.10849471,0.07124536,0.43303096
